23.72,4.33,34.68,-3.5,32.42,12.62,1,9.2,47.16,33,0.03,29.35,33.25,33.25,33.25,33.25,33.25,33.25,33.25
23.01,4.33,33.46,-3.55,31.24,12.12,1.15,8.73,47.28,31.82,-0.02,28.79,32.06,32.06,32.06,32.06,32.06,32.06,32.06
22.38,6.71,29.88,-4.04,28.33,14.89,1.01,8.66,62.38,28.74,1.51,31.17,28.92,28.92,28.92,28.92,28.92,28.92,28.92
23.88,4.66,34.45,-4.07,32.21,12.71,1.11,9.66,51.95,32.78,-0.09,29.83,33.03,33.03,33.03,33.03,33.03,33.03,33.03
24.45,4.66,33.96,-3.95,31.95,14.6,-0.4,9.85,51.08,32.47,0.43,30.86,32.7,32.7,32.7,32.7,32.7,32.7,32.7
18.75,7.08,24.04,-6.15,22.99,13.81,0.31,6.14,72.7,23.26,0.77,29.76,23.4,23.4,23.4,23.4,23.4,23.4,23.4
17.74,11.73,19.57,-7.64,19.31,16.8,2.09,5.84,103.42,19.43,2.62,33.8,19.45,19.45,19.45,19.45,19.45,19.45,19.45
19.98,15.92,22.02,4.47,21.72,19.83,9.82,7.67,71.2,21.84,10.67,34.19,21.86,21.86,21.86,21.86,21.86,21.86,21.86
18.84,20.13,19.66,10.49,19.59,20.38,16.2,5.76,65.12,19.66,15.39,33.08,19.66,19.66,19.66,19.66,19.66,19.66,19.66
18.13,19.19,19.14,9.96,19.06,19.66,15.32,5.87,62.24,19.13,14.67,32.65,19.13,19.13,19.13,19.13,19.13,19.13,19.13
17.37,19.46,18.05,11.49,18.01,19.14,16.41,5.14,56.65,18.07,15.5,30.76,18.07,18.07,18.07,18.07,18.07,18.07,18.07
19.6,21.31,20.2,13.33,20.13,21.17,18.19,5.65,58.52,20.2,17.36,32.04,20.2,20.2,20.2,20.2,20.2,20.2,20.2
19.41,19.24,21.06,19.17,20.77,20.5,18.57,5.6,19.67,20.89,19.29,28.59,20.92,20.92,20.92,20.92,20.92,20.92,20.92
19.18,20.95,20.23,19.11,20.07,20.86,20.18,5.49,29.65,20.16,20.04,29.47,20.17,20.17,20.17,20.17,20.17,20.17,20.17
18.95,19.72,20.29,18.98,20.06,20.31,19.08,5.38,23.22,20.17,19.4,28.38,20.19,20.19,20.19,20.19,20.19,20.19,20.19
19.21,18.9,21.28,18.82,20.97,20.47,18.08,6.77,19.43,21.1,18.97,30.32,21.12,21.12,21.12,21.12,21.12,21.12,21.12
18.36,21.12,20.56,21.12,20.38,21.05,21.01,7.21,21.25,20.46,21.11,30.68,20.48,20.48,20.48,20.48,20.48,20.48,20.48
18.48,20.29,20.41,20.26,20.19,20.61,20.03,5.59,20.5,20.29,20.3,29.15,20.31,20.31,20.31,20.31,20.31,20.31,20.31
17.74,22.51,20.46,14.88,20.04,18.26,14,4.97,15.37,20.19,15.1,25.33,20.22,20.22,20.22,20.22,20.22,20.22,20.22
16.69,7.19,22.3,6.82,21.55,15.62,3.42,5.35,9.39,21.78,7.64,24.5,21.86,21.86,21.86,21.86,21.86,21.86,21.86
16.68,6.91,22.1,6.55,21.35,15.39,3.13,5.13,9.12,21.57,7.37,23.6,21.66,21.66,21.66,21.66,21.66,21.66,21.66
16.47,6.81,21.83,6.45,21.08,15.2,3.07,5.03,8.99,21.31,7.27,23.32,21.39,21.39,21.39,21.39,21.39,21.39,21.39
16.28,5.54,21.82,5.15,21.04,14.6,1.51,4.86,7.88,21.27,6.03,22.34,21.36,21.36,21.36,21.36,21.36,21.36,21.36
15.12,4.71,20.81,4.32,20.04,13.66,0.73,4.64,7.03,20.28,5.19,21.85,20.35,20.35,20.35,20.35,20.35,20.35,20.35
14.54,3.12,21.19,2.89,20.26,12.12,-0.46,4.38,5.39,20.53,3.56,20.43,20.63,20.63,20.63,20.63,20.63,20.63,20.63
14.34,3.12,20.82,2.88,19.91,12.03,-0.47,4.25,5.38,20.18,3.56,20.24,20.28,20.28,20.28,20.28,20.28,20.28,20.28
14.07,1.88,19.87,1.76,19.07,10.93,-1.37,4.17,4.03,19.31,2.46,18.7,19.4,19.4,19.4,19.4,19.4,19.4,19.4
12.77,1.98,17.37,1.77,16.76,10.4,-1.3,3.55,4,16.94,2.56,17.31,17.01,17.01,17.01,17.01,17.01,17.01,17.01
12.9,1.24,18.19,1.1,17.46,9.97,-1.96,3.61,3.31,17.69,1.8,17.13,17.75,17.75,17.75,17.75,17.75,17.75,17.75
13.12,0.92,18.19,0.68,17.49,10.36,-2.81,3.71,3.19,17.7,1.56,17.36,17.78,17.78,17.78,17.78,17.78,17.78,17.78
13.85,0.12,19.56,-0.16,18.77,10.63,-4.03,3.96,2.65,19.01,0.8,17.99,19.08,19.08,19.08,19.08,19.08,19.08,19.08
13.86,-0.75,19.77,-1.08,18.96,10.47,-5.27,3.91,1.97,19.2,-0.02,17.8,19.29,19.29,19.29,19.29,19.29,19.29,19.29
14.3,-1.49,20.72,-1.84,19.82,9.13,-6.31,4.14,1.39,20.09,-0.71,18.01,20.19,20.19,20.19,20.19,20.19,20.19,20.19
12.84,-1.54,17.93,-2.03,17.25,-8.94,-3.72,2.91,3.35,17.45,-0.92,15.51,17.52,17.52,17.52,17.52,17.52,17.52,17.52
13.52,-1.57,18.83,-1.96,18.12,-9.04,-3.84,3.35,3,18.33,-0.86,16.05,18.41,18.41,18.41,18.41,18.41,18.41,18.41
13.1,-1.59,22.85,-1.71,21.41,7.82,-4.21,3.15,2.12,21.82,-1.41,17.31,21.97,21.97,21.97,21.97,21.97,21.97,21.97
13.04,-0.35,21.19,-0.94,20.01,9.12,-3.75,3.1,4.55,20.35,-0.21,18.06,20.47,20.47,20.47,20.47,20.47,20.47,20.47
12.69,0.15,18.02,-0.37,17.3,-3.29,-2.55,2.88,4.36,17.52,0.66,16.82,17.59,17.59,17.59,17.59,17.59,17.59,17.59
13,0.01,21.09,-0.17,19.92,9.19,-3.11,3.08,2.99,20.26,0.32,17.99,20.38,20.38,20.38,20.38,20.38,20.38,20.38
14.07,-0.45,20.13,-0.98,19.31,-3.37,-3.67,3.48,3.92,19.55,0.17,18.16,19.64,19.64,19.64,19.64,19.64,19.64,19.64
13.93,-0.4,19.8,-0.78,19.01,-6,-3.16,3.39,3.53,19.24,0.28,17.75,19.32,19.32,19.32,19.32,19.32,19.32,19.32
14.19,-0.13,19.54,-0.25,18.89,-5.83,-2.4,3.52,2.47,19.1,0.64,17.71,19.16,19.16,19.16,19.16,19.16,19.16,19.16
14.58,-0.05,19.46,-0.14,18.83,-4.14,-2.34,3.88,2.31,19.02,0.73,17.98,19.09,19.09,19.09,19.09,19.09,19.09,19.09
14.53,0.15,19.53,0.25,18.87,-3.74,-2.13,3.84,1.6,19.08,1.02,18.04,19.15,19.15,19.15,19.15,19.15,19.15,19.15
14.19,0.07,19.36,0.18,18.68,-4.57,-2.2,3.55,1.55,18.89,0.95,17.81,18.96,18.96,18.96,18.96,18.96,18.96,18.96
14,0.74,19.54,0.81,18.8,-3.72,-1.7,3.44,2.37,19.02,1.58,18.19,19.09,19.09,19.09,19.09,19.09,19.09,19.09
14.19,1.57,20.07,1.58,19.47,1.06,-1.11,3.53,3.3,19.68,2.37,18.93,19.73,19.73,19.73,19.73,19.73,19.73,19.73
14.42,4.36,22.69,4.12,22.32,11.85,0.68,3.51,6.63,22.55,4.99,21.09,22.56,22.56,22.56,22.56,22.56,22.56,22.56
13.99,4.2,20.5,3.99,19.79,12.57,0.79,3.48,6.4,20.03,4.7,20.93,20.09,20.09,20.09,20.09,20.09,20.09,20.09
13.48,4.27,20.26,4,19.75,12.67,0.67,2.98,6.49,19.97,4.82,20.55,20.01,20.01,20.01,20.01,20.01,20.01,20.01
12.18,3.85,18.67,3.62,18.25,11.54,0.6,1.92,5.86,18.44,4.37,19.21,18.47,18.47,18.47,18.47,18.47,18.47,18.47
6.91,6.03,8.6,6.11,8.44,7.52,5.71,-1.74,6.37,8.51,6.22,14.69,8.52,8.52,8.52,8.52,8.52,8.52,8.52
6.88,3.86,13.68,3.89,14.12,7.46,2.79,-2.09,4.55,14.21,4.22,13.23,14.11,14.11,14.11,14.11,14.11,14.11,14.11
13.1,6.82,19.88,6.62,19.63,13.28,4.04,2.71,8.53,19.82,7.25,20.92,19.81,19.81,19.81,19.81,19.81,19.81,19.81
12.61,16.7,19.68,16.77,20.4,16.4,16.9,1.97,16.61,20.46,16.76,23.71,20.32,20.32,20.32,20.32,20.32,20.32,20.32
13.12,14.49,20.57,14.5,21.05,16.12,13.76,2.43,14.95,21.14,14.67,23.6,21.04,21.04,21.04,21.04,21.04,21.04,21.04
13.5,17.81,20.3,17.84,20.94,17.44,17.92,2.72,17.74,21,17.83,25.09,20.87,20.87,20.87,20.87,20.87,20.87,20.87
14.49,18.02,22.2,18.24,22.89,18.32,17.96,3.46,18.21,22.96,18.25,25.96,22.82,22.82,22.82,22.82,22.82,22.82,22.82
14.42,17.6,21.16,17.82,21.68,17.96,17.51,3.48,17.83,21.75,17.83,25.86,21.65,21.65,21.65,21.65,21.65,21.65,21.65
17.3,21,21.97,21.01,22.22,20.75,21.01,5.95,21.03,22.29,21,29.7,22.23,22.23,22.23,22.23,22.23,22.23,22.23
14.46,18.44,20.23,18.46,20.69,18.13,18.51,3.57,18.42,20.75,18.46,26.24,20.66,20.66,20.66,20.66,20.66,20.66,20.66
14.53,18.35,20.63,18.44,21.12,18.24,18.34,3.61,18.43,21.18,18.46,26.28,21.08,21.08,21.08,21.08,21.08,21.08,21.08
15.26,19.21,20.82,19.23,21.23,18.91,19.27,4.24,19.19,21.3,19.22,27.23,21.21,21.21,21.21,21.21,21.21,21.21,21.21
18.26,22.11,23.14,22.12,23.39,21.85,22.12,6.52,22.13,23.47,22.11,31.01,23.41,23.41,23.41,23.41,23.41,23.41,23.41
19.38,23.12,23.86,23.13,24.05,22.88,23.12,7.48,23.16,24.13,23.12,32.34,24.08,24.08,24.08,24.08,24.08,24.08,24.08
